,user_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
66,14465359,Call of Duty Modern Warfare 2,Portal,Day of Defeat Source,Left 4 Dead,Counter-Strike,Napoleon Total War,BioShock,PlanetSide 2,Super Meat Boy,Day of Defeat,Synergy,Assassin's Creed,Garry's Mod,Grand Theft Auto V,Borderlands 2,Sid Meier's Civilization V,Half-Life 2 Episode Two,Natural Selection 2,Prison Architect,Team Fortress 2
67,10253354,Age of Empires II HD Edition,Saints Row The Third,H1Z1,Heroes & Generals,Max Payne 3,Just Cause 2,Rising Storm/Red Orchestra 2 Multiplayer,Spore,Arma 2 Operation Arrowhead,FINAL FANTASY VII,Prison Architect,Total War ROME II - Emperor Edition,Crusader Kings II,Tom Clancy's Splinter Cell Blacklist,Game Dev Tycoon,NBA 2K13,XCOM Enemy Unknown,Vampire The Masquerade - Bloodlines,BioShock Infinite,Company of Heroes
68,172135798,The Escapists,Hotline Miami,Call of Duty Ghosts,BattleBlock Theater,Stranded Deep,Tom Clancy's Ghost Recon Phantoms - NA,Dig or Die,Starbound - Unstable,Rogue Legacy,RACE 07,Castle Crashers,Dirty Bomb,Game Dev Tycoon,Besiege,Battlefield Bad Company 2,Stronghold 3,Depth,Defense Grid The Awakening,Mark of the Ninja,Kerbal Space Program
69,39622853,Just Cause 2,GRID 2,Saints Row IV,Hitman Absolution,Space Engineers,Star Wars Knights of the Old Republic,Max Payne 3,RollerCoaster Tycoon 3 Platinum!,The Witcher 2 Assassins of Kings Enhanced Edition,DARK SOULS II,Sleeping Dogs,The Witcher 3 Wild Hunt,STAR WARS Knights of the Old Republic II The S...,FTL Faster Than Light,Batman Arkham Origins,Prison Architect,Far Cry 3,Dying Light,SimCity 4 Deluxe,L.A. Noire
70,83770731,Dirty Bomb,Starbound,Magicka,Rogue Legacy,Darksiders,The Forest,Orcs Must Die! 2,Borderlands,Path of Exile,Dota 2,Hotline Miami,STAR WARS Knights of the Old Republic II The S...,Dark Souls Prepare to Die Edition,Sid Meier's Civilization Beyond Earth,Nosgoth,Middle-earth Shadow of Mordor,Depth,Dead Island,Saints Row The Third,The Walking Dead
71,124884511,Call of Duty Modern Warfare 2,Serious Sam HD The Second Encounter,Counter-Strike Condition Zero,Team Fortress 2,Alien Swarm,Left 4 Dead,Orcs Must Die!,Assassin's Creed II,Might & Magic Heroes VI,ARK Survival Evolved,Aliens vs. Predator,Half-Life 2 Lost Coast,Source Filmmaker,Call of Duty Black Ops II - Multiplayer,Grand Theft Auto IV,Natural Selection 2,Batman Arkham Asylum GOTY Edition,Injustice Gods Among Us Ultimate Edition,Batman Arkham City GOTY,S.T.A.L.K.E.R. Shadow of Chernobyl
72,57603447,Half-Life 2,Call of Duty Modern Warfare 2 - Multiplayer,The Binding of Isaac,Chivalry Medieval Warfare,Trine 2,SimCity 4 Deluxe,Star Wars - Battlefront II,Scribblenauts Unlimited,Max Payne 3,Batman Arkham Origins,Borderlands 2,Alien Swarm,Garry's Mod,Awesomenauts,Realm of the Mad God,Rust,RAGE,Just Cause 2,RollerCoaster Tycoon 3 Platinum!,Hitman Absolution
73,80128229,Middle-earth Shadow of Mordor,Fallout 4,Dead Island,The Lord of the Rings War in the North,Call of Duty Ghosts - Multiplayer,Darksiders,Stronghold 3,Sniper Elite V2,Mark of the Ninja,The Witcher 2 Assassins of Kings Enhanced Edition,Torchlight II,Thief,Kerbal Space Program,Saints Row IV,Stranded Deep,Brtal Legend,Metro Last Light,Age of Mythology Extended Edition,Divinity Original Sin,Tom Clancy's Splinter Cell Conviction
74,49050405,Grand Theft Auto IV,Age of Empires III Complete Collection,Mirror's Edge,Portal,Half-Life 2,Half-Life 2 Lost Coast,METAL GEAR RISING REVENGEANCE,PlanetSide 2,Company of Heroes,Half-Life 2 Episode Two,R.U.S.E,Tropico 5,Mafia II,No More Room in Hell,Heroes & Generals,Borderlands The Pre-Sequel,Far Cry 3,Batman Arkham Origins,Call of Duty Modern Warfare 3 - Multiplayer,Age of Empires II HD Edition
75,27279261,Half-Life 2 Episode One,Portal,Left 4 Dead,Scribblenauts Unlimited,APB Reloaded,Age of Empires II HD Edition,Don't Starve,Borderlands 2,Terraria,Day of Defeat Source,Team Fortress 2,Portal 2,Garry's Mod,Plants vs. Zombies Game of the Year,Max Payne 3,Half-Life 2,Deus Ex Human Revolution,FINAL FANTASY VII,Call of Duty Modern Warfare 3,Rust
76,105503045,The Witcher 2 Assassins of Kings Enhanced Edition,Wolfenstein The New Order,The Forest,Trove,Life Is Strange,Max Payne 3,BioShock Infinite,NBA 2K15,Fallout New Vegas,Elite Dangerous,Batman Arkham Origins,The Witcher 3 Wild Hunt,Vampire The Masquerade - Bloodlines,DRAGON BALL XENOVERSE,ORION Prelude,SpeedRunners,Fallout 3 - Game of the Year Edition,Plague Inc Evolved,Empire Total War,The Witcher Enhanced Edition
77,73726855,Left 4 Dead 2,Unturned,Robocraft,Heroes & Generals,PlanetSide 2,Rocket League,Saints Row The Third,Call of Duty Modern Warfare 2 - Multiplayer,DC Universe Online,Call of Duty Modern Warfare 2,Nosgoth,Arma 3,Dungeon Defenders,Realm of the Mad God,Magicka Wizard Wars,Super Meat Boy,Mount & Blade With Fire and Sword,Mirror's Edge,Neverwinter,Borderlands 2
78,107452765,BioShock Infinite,Far Cry 3,Portal 2,Max Payne 3,The Witcher 2 Assassins of Kings Enhanced Edition,Hitman Absolution,Deus Ex Human Revolution,Tom Clancy's Splinter Cell Conviction,Killing Floor,Half-Life 2,Fallout New Vegas,Torchlight II,FTL Faster Than Light,Metro 2033,Dead Island,Baldur's Gate Enhanced Edition,Insurgency,GRID 2,7 Days to Die,Star Wars - Battlefront II
79,182038346,Sniper Elite V2,Garry's Mod,Middle-earth Shadow of Mordor,STAR WARS Knights of the Old Republic II The S...,Eufloria,Star Wars Knights of the Old Republic,Sleeping Dogs,NBA 2K14,Saints Row The Third,Insurgency Modern Infantry Combat,Quake Live,Ace of Spades,The Lord of the Rings War in the North,Call of Duty Modern Warfare 3,Serious Sam 3 BFE,Sid Meier's Pirates!,Sid Meier's Civilization Beyond Earth,War of the Roses,Call of Duty Modern Warfare 3 - Multiplayer,The Witcher 3 Wild Hunt
80,198913824,Dota 2,Counter-Strike,Terraria,Team Fortress 2,Counter-Strike Global Offensive,PAYDAY 2,Counter-Strike Source,GRAV,Warframe,Dark Souls Prepare to Die Edition,GRID Autosport,Mortal Kombat X,Middle-earth Shadow of Mordor,RIFT,War Thunder,theHunter,Infinity Wars - Animated Trading Card Game,AirMech,Everlasting Summer,FTL Faster Than Light
81,24555705,Insurgency Modern Infantry Combat,Awesomenauts,Source Filmmaker,Serious Sam HD The Second Encounter,Neverwinter,Call of Duty Black Ops,RAGE,Assassin's Creed Brotherhood,Tom Clancy's Ghost Recon Phantoms - EU,Realm of the Mad God,Magicka,Call of Duty Black Ops II - Zombies,Serious Sam HD The First Encounter,Sniper Elite V2,Quake Live,Left 4 Dead 2,Robocraft,Call of Duty Modern Warfare 3,Star Wars Knights of the Old Republic,The Binding of Isaac
82,100311267,No More Room in Hell,AdVenture Capitalist,Cry of Fear,Unturned,Robocraft,Heroes & Generals,APB Reloaded,Half-Life 2,Trove,Counter-Strike Nexon Zombies,Defiance,HAWKEN,Path of Exile,Nosgoth,Killing Floor,Left 4 Dead 2,Dead Island Epidemic,Insurgency,Loadout,Metro 2033
83,683019,Mass Effect,Infestation Survivor Stories,Arma 2 Operation Arrowhead,Tom Clancy's Ghost Recon Phantoms - NA,RACE 07,HuniePop,Portal,Hotline Miami,Alien Swarm,This War of Mine,Besiege,Undertale,Surgeon Simulator,Deus Ex Human Revolution,Portal 2,The Forest,"Warhammer 40,000 Dawn of War II",Bastion,Counter-Strike Condition Zero Deleted Scenes,Castle Crashers
84,219466905,Prison Architect,Age of Empires II HD Edition,XCOM Enemy Unknown,Assassin's Creed Syndicate,The Banner Saga,TERA,Football Manager 2009,Grand Theft Auto V,Batman Arkham Knight,Batman Arkham Origins,Max Payne 3,Game Dev Tycoon,H1Z1,Age of Mythology Extended Edition,This War of Mine,Magic Duels,Wolfenstein The New Order,Sins of a Solar Empire Rebellion,The Darkness II,Pillars of Eternity
85,153076975,Sniper Elite V2,Sniper Elite 3,Neverwinter,Tom Clancy's Ghost Recon Phantoms - EU,Dead Island,How to Survive,Call of Duty Black Ops II,Silent Hunter III,RIFT,Fallout 4,Men of War Assault Squad,Titan Quest,Thief,Archeblade,Fallout 3 - Game of the Year Edition,Two Worlds II,Brtal Legend,Tomb Raider Underworld,Insurgency Modern Infantry Combat,Ragnarok Online 2
86,204795948,Loadout,Alien Swarm,"Warhammer 40,000 Dawn of War II",Half-Life,Portal 2,Counter-Strike Nexon Zombies,Chivalry Medieval Warfare,Bastion,No More Room in Hell,"Warhammer 40,000 Dawn of War II  Retribution",Serious Sam HD The Second Encounter,Killing Floor 2,Audiosurf,Half-Life Opposing Force,Undertale,Portal,Mass Effect,Amnesia The Dark Descent,Infestation Survivor Stories,Defiance
87,163162333,Call of Duty Modern Warfare 3 - Multiplayer,Robocraft,DayZ,No More Room in Hell,Chivalry Medieval Warfare,BattleBlock Theater,Garry's Mod,PlanetSide 2,Killing Floor,Dirty Bomb,AdVenture Capitalist,Unturned,Realm of the Mad God,Tom Clancy's Ghost Recon Phantoms - NA,The Binding of Isaac Rebirth,Surgeon Simulator,Scribblenauts Unlimited,Heroes & Generals,Age of Empires III Complete Collection,Trove
88,93644606,Dead Island Riptide,Don't Starve Together Beta,Half-Life 2,Borderlands 2,Mitos.is The Game,Rogue Legacy,"Warhammer 40,000 Dawn of War II",BattleBlock Theater,Portal 2,Dragon Nest,Call of Duty Black Ops II,Killing Floor 2,METAL GEAR SOLID V THE PHANTOM PAIN,Call of Duty Black Ops II - Multiplayer,Amnesia The Dark Descent,Half-Life 2 Episode One,Skullgirls Endless Beta,Surgeon Simulator,Evolve,Loadout
89,53875128,Hitman Absolution,Call of Duty Modern Warfare 3,Killing Floor,BioShock Infinite,Middle-earth Shadow of Mordor,Sleeping Dogs,METAL GEAR SOLID V THE PHANTOM PAIN,Dying Light,Darksiders,S.T.A.L.K.E.R. Call of Pripyat,Arma 2,Magicka,Serious Sam HD The First Encounter,Space Pirates and Zombies,BattleBlock Theater,BioShock 2,Rise of Nations Extended Edition,The Lord of the Rings War in the North,The Binding of Isaac,Fallout 4
90,67579257,Path of Exile,Warframe,Starbound,Don't Starve,Metro 2033,Torchlight II,Age of Empires II HD Edition,The Elder Scrolls V Skyrim,Firefall,Dirty Bomb,Dungeon Defenders II,Mortal Kombat X,Kingdoms of Amalur Reckoning,The Walking Dead,Magicka,Orcs Must Die! 2,ARK Survival Evolved,DC Universe Online,Dust An Elysian Tail,Dead Island
91,127335438,Dark Souls Prepare to Die Edition,Darksiders,The Forest,Mortal Kombat Komplete Edition,Fallout 3 - Game of the Year Edition,Call of Juarez Gunslinger,The Witcher 2 Assassins of Kings Enhanced Edition,Wolfenstein The New Order,Orcs Must Die! 2,Dota 2,Trine 2,Batman Arkham Asylum GOTY Edition,Nosgoth,Batman Arkham City GOTY,Thief,The Witcher Enhanced Edition,NBA 2K15,Assassin's Creed Brotherhood,Mortal Kombat X,BioShock Infinite
92,74521316,Darksiders,Trine 2,Torchlight II,Dungeon Siege III,Dead Island,South Park The Stick of Truth,Orcs Must Die! 2,The Witcher 2 Assassins of Kings Enhanced Edition,L.A. Noire,Ultra Street Fighter IV,Might & Magic Heroes VI,Dishonored,Evolve,The Lord of the Rings War in the North,Thief,Sakura Clicker,Mass Effect,Saints Row IV,"Warhammer 40,000 Space Marine",The Forest
93,215413462,Dota 2,Counter-Strike,Terraria,Team Fortress 2,Counter-Strike Global Offensive,PAYDAY 2,Counter-Strike Source,GRAV,Warframe,Dark Souls Prepare to Die Edition,GRID Autosport,Mortal Kombat X,Middle-earth Shadow of Mordor,RIFT,theHunter,War Thunder,Infinity Wars - Animated Trading Card Game,AirMech,Everlasting Summer,FTL Faster Than Light
94,81943620,The Forest,Chivalry Medieval Warfare,Call of Duty Modern Warfare 2,Dungeon Defenders,Portal 2,Guns of Icarus Online,Garry's Mod,Hotline Miami,Left 4 Dead 2,Alien Swarm,ORION Prelude,Batman Arkham Origins,The Witcher 3 Wild Hunt,Super Meat Boy,Batman Arkham City GOTY,Dark Souls Prepare to Die Edition,Borderlands 2,Far Cry 2,Trine 2,STAR WARS Knights of the Old Republic II The S...
95,150882304,Don't Starve Together Beta,Scribblenauts Unlimited,Half-Life 2 Episode One,Borderlands 2,Call of Duty Ghosts,Duke Nukem Forever,Call of Duty Advanced Warfare,APB Reloaded,Worms Reloaded,Half-Life 2,The Sims(TM) 3,Call of Duty Modern Warfare 3 - Multiplayer,PAYDAY The Heist,Arctic Combat,The Escapists,Goat Simulator,POSTAL 2,BattleBlock Theater,Half-Life 2 Episode Two,Guns of Icarus Online
96,72842694,Call of Duty Modern Warfare 2,Batman Arkham City GOTY,Defense Grid The Awakening,Dungeon Defenders,Dishonored,Darksiders,The Lord of the Rings War in the North,Might & Magic Heroes VI,FINAL FANTASY VII,Left 4 Dead 2,Super Meat Boy,DC Universe Online,Mortal Kombat X,Counter-Strike Condition Zero,Middle-earth Shadow of Mordor,South Park The Stick of Truth,The Witcher 2 Assassins of Kings Enhanced Edition,Injustice Gods Among Us Ultimate Edition,Hotline Miami,BioShock 2
97,44314169,Darksiders,The Witcher 2 Assassins of Kings Enhanced Edition,Magicka,BioShock Infinite,Fallout New Vegas,Borderlands,Prison Architect,Rocksmith 2014,South Park The Stick of Truth,Far Cry 3,Deus Ex Human Revolution - Director's Cut,Dead Island,Max Payne 3,The Forest,Awesomenauts,The Lord of the Rings War in the North,Fallout 4,Ultra Street Fighter IV,7 Days to Die,Ori and the Blind Forest
98,194432540,Team Fortress 2,Terraria,AdVenture Capitalist,Trove,Left 4 Dead 2,War Thunder,Borderlands 2,Portal 2,ARK Survival Evolved,Unturned,Robocraft,The Walking Dead,WARMODE,Fallout New Vegas,Gotham City Impostors Free To Play,DC Universe Online,Mitos.is The Game,Mirror's Edge,Brawlhalla,PAYDAY 2
99,122026623,Age of Empires II HD Edition,Counter-Strike Condition Zero,Tropico 5,XCOM Enemy Unknown,PAYDAY 2,Grand Theft Auto V,BioShock,Sid Meier's Civilization V,Call of Duty Modern Warfare 2,Total War ROME II - Emperor Edition,Europa Universalis III,Fallout 3 - Game of the Year Edition,Torchlight II,The Darkness II,Max Payne 3,Borderlands 2,BioShock Infinite,Orcs Must Die!,Verdun,DARK SOULS II
100,92612763,Left 4 Dead,Call of Duty Modern Warfare 2,Mafia II,Tomb Raider,FINAL FANTASY VII,Assassin's Creed,Counter-Strike Source,Alien Swarm,Day of Defeat Source,Assassin's Creed IV Black Flag,BioShock,Serious Sam HD The Second Encounter,Neverwinter,Crysis Warhead,Call of Duty Modern Warfare 3,Napoleon Total War,Orcs Must Die!,Prison Architect,Star Wars Empire at War Gold,The Elder Scrolls IV Oblivion
101,297650159,Counter-Strike Global Offensive,The Elder Scrolls V Skyrim,Garry's Mod,Grand Theft Auto V,DayZ,Warframe,Rust,War Thunder,Team Fortress 2,PAYDAY 2,Counter-Strike,GunZ 2 The Second Duel,Call of Duty Black Ops - Multiplayer,Grand Theft Auto San Andreas,Borderlands 2,Trove,Rocket League,Tabletop Simulator,Quake Live,Football Manager 2013
102,36791999,Rising Storm/Red Orchestra 2 Multiplayer,Max Payne 3,Call of Duty Modern Warfare 3 - Multiplayer,Insurgency,Age of Empires II HD Edition,Star Wars - Battlefront II,Day of Defeat Source,Day of Defeat,Half-Life 2 Episode Two,Portal,Call of Juarez The Cartel,Borderlands 2,GRID 2,Mirror's Edge,Sniper Elite Nazi Zombie Army,Heroes & Generals,Age of Empires III Complete Collection,PAYDAY 2,Darkest Hour Europe '44-'45,PlanetSide 2
103,99110207,The Elder Scrolls Online Tamriel Unlimited,The Forest,Nosgoth,Tom Clancy's Ghost Recon Phantoms - NA,Rocket League,Hearts of Iron III,The Witcher 3 Wild Hunt,Dead Island Riptide,Metro 2033,Defiance,Call of Duty Advanced Warfare - Multiplayer,Killing Floor 2,Terraria,Tomb Raider,Cities Skylines,Starbound,Banished,Mass Effect 2,Don't Starve Together Beta,Braid
104,116876958,Half-Life 2,Magicka,Fallout 4,Dark Souls Prepare to Die Edition,Starbound,BioShock Infinite,Sakura Clicker,Just Cause 2 Multiplayer Mod,Unturned,Arma 2,Serious Sam 3 BFE,The Witcher Enhanced Edition,Ultra Street Fighter IV,Rust,Chivalry Medieval Warfare,ORION Prelude,Call of Duty World at War,Awesomenauts,Arma 2 DayZ Mod,Rocksmith 2014
105,125472731,Empire Total War,Tom Clancy's Ghost Recon Phantoms - EU,Dota 2,Insurgency Modern Infantry Combat,Serious Sam HD The First Encounter,Medal of Honor(TM) Multiplayer,GRID 2,Sniper Elite V2,Call of Duty Black Ops II,Call of Duty Modern Warfare 3,Quake Live,Dying Light,Realm of the Mad God,RIFT,Sleeping Dogs,Lead and Gold - Gangs of the Wild West,RAGE,Need for Speed Hot Pursuit,Order of War,Infinity Wars - Animated Trading Card Game
106,130280718,Unturned,Heroes & Generals,Left 4 Dead 2,Robocraft,AirMech,PlanetSide 2,Neverwinter,No More Room in Hell,Dota 2,Dungeon Defenders II,HAWKEN,DC Universe Online,APB Reloaded,ARK Survival Evolved,BeamNG.drive,Path of Exile,Dragons and Titans,Infinity Wars - Animated Trading Card Game,AdVenture Capitalist,Castle Crashers
107,221702697,Dota 2,Counter-Strike,Terraria,Team Fortress 2,Counter-Strike Global Offensive,PAYDAY 2,Counter-Strike Source,GRAV,Warframe,Dark Souls Prepare to Die Edition,GRID Autosport,Mortal Kombat X,Middle-earth Shadow of Mordor,RIFT,theHunter,War Thunder,Infinity Wars - Animated Trading Card Game,AirMech,Everlasting Summer,FTL Faster Than Light
108,111529766,Awesomenauts,Chivalry Medieval Warfare,The Binding of Isaac,Trine 2,Robocraft,Dishonored,Call of Duty Modern Warfare 2 - Multiplayer,Left 4 Dead 2,Darksiders,Unturned,Sakura Clicker,Star Wars Knights of the Old Republic,Dungeon Defenders,Ultra Street Fighter IV,L.A. Noire,Amnesia The Dark Descent,Magicka,Infestation Survivor Stories,FTL Faster Than Light,BioShock 2
109,86041729,Grand Theft Auto V,Torchlight II,Dishonored,Saints Row IV,Deus Ex Human Revolution,South Park The Stick of Truth,Hitman Absolution,Darksiders,TERA,Prison Architect,Euro Truck Simulator 2,Fallout New Vegas,7 Days to Die,Just Cause 2,Trine 2,Far Cry 3,Arma 2 Operation Arrowhead,Ultra Street Fighter IV,Besiege,The Witcher 2 Assassins of Kings Enhanced Edition
110,58393019,Rocket League,Nosgoth,Dragons and Titans,The Forest,Plague Inc Evolved,The Witcher Enhanced Edition,Borderlands 2,Call of Duty Modern Warfare 2,The Witcher 3 Wild Hunt,Victoria II,Batman Arkham Origins,Vampire The Masquerade - Bloodlines,The Wolf Among Us,Cities Skylines,Wolfenstein The New Order,Don't Starve Together Beta,Trove,DRAGON BALL XENOVERSE,NARUTO SHIPPUDEN Ultimate Ninja STORM 3 Full B...,Left 4 Dead 2
111,287706524,Dota 2,Counter-Strike,Terraria,Team Fortress 2,Counter-Strike Global Offensive,PAYDAY 2,Counter-Strike Source,GRAV,Warframe,Dark Souls Prepare to Die Edition,GRID Autosport,Mortal Kombat X,Middle-earth Shadow of Mordor,RIFT,theHunter,War Thunder,Infinity Wars - Animated Trading Card Game,AirMech,Everlasting Summer,FTL Faster Than Light
112,253549183,Heroes & Generals,H1Z1,PlanetSide 2,Age of Empires II HD Edition,Half-Life 2,The Banner Saga,Football Manager 2009,Grand Theft Auto IV,Uncharted Waters Online Gran Atlas,Clicker Heroes,Command and Conquer Red Alert 3,NBA 2K13,Max Payne 3,Crysis Warhead,BioShock,The Darkness II,SimCity 4 Deluxe,Batman Arkham City GOTY,Disciples II Gallean's Return,Sid Meier's Civilization IV
113,152585209,Wolfenstein The New Order,Saints Row IV,Trove,Infestation Survivor Stories,Batman Arkham Origins,ORION Prelude,SpeedRunners,Mass Effect,The Witcher 2 Assassins of Kings Enhanced Edition,DRAGON BALL XENOVERSE,The Forest,Assassin's Creed Syndicate,Surgeon Simulator,Darksiders,Castle Crashers,NBA 2K15,Life Is Strange,The Witcher Enhanced Edition,Mortal Kombat Komplete Edition,Deus Ex Human Revolution - Director's Cut
114,10599862,Saints Row IV,Call of Duty Ghosts - Multiplayer,Football Manager 2016,Fallen Enchantress Legendary Heroes,METAL GEAR RISING REVENGEANCE,Brtal Legend,Need for Speed Hot Pursuit,Marvel Heroes 2015,Tropico 4,Trine 2,Batman Arkham Origins,DARK SOULS II,PAYDAY 2,March of War,Batman Arkham Knight,Half-Life Source,L.A. Noire,RollerCoaster Tycoon 3 Platinum!,"Warhammer 40,000 Dawn of War II - Chaos Rising",Sid Meier's Civilization V
115,23672423,Counter-Strike Source,Grand Theft Auto V,Call of Duty Modern Warfare 2,Left 4 Dead,Mad Max,Total War ROME II - Emperor Edition,Arma 2 Operation Arrowhead,Heroes & Generals,Borderlands The Pre-Sequel,PAYDAY 2,Napoleon Total War,Stronghold 3,Star Trek Online,Call of Duty Black Ops,Call of Duty Black Ops II - Multiplayer,Don't Starve,Age of Empires II HD Edition,Day of Defeat Source,Insurgency,Planetary Annihilation
