app_id,status,name,type,required_age,platforms,metacritic_score,category_ids,categories,genre_ids,genres,recommendations
11460,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11470,True,Overlord™ Demo,demo,0,windows,81,2:10,Single-player:Game demo,3,RPG,NA
11480,True,Soldiers: Heroes of World War II,game,0,windows,77,2:1:9,Single-player:Multi-player:Co-op,2,Strategy,378
11500,True,ToCA Race Driver 3,advertising,0,windows,NA,2:1,Single-player:Multi-player,9,Racing,NA
11520,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11550,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11560,True,Maelstrom: The Battle for Earth Begins,game,0,windows,58,2,Single-player,2,Strategy,108
11590,True,Hospital Tycoon,game,0,windows,51,2,Single-player,28,Simulation,340
11600,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11602,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11603,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11604,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11605,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11610,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11900,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11910,True,LUMINES™ Demo,demo,0,windows,NA,2:1:10,Single-player:Multi-player:Game demo,4,Casual,NA
11920,True,LUMINES™ Advance Pack,game,0,windows,NA,2,Single-player,4,Casual,NA
12100,True,Grand Theft Auto III,game,18,windows,93,2:18,Single-player:Partial Controller Support,1,Action,6374
12110,True,Grand Theft Auto: Vice City,game,18,windows,94,2:18,Single-player:Partial Controller Support,1,Action,13875
12120,True,Grand Theft Auto: San Andreas,game,18,windows,93,2,Single-player,1,Action,42184
12130,True,Manhunt,game,18,windows,75,2,Single-player,1,Action,1215
12140,True,Max Payne,game,18,windows,89,2,Single-player,1,Action,5247
12150,True,Max Payne 2: The Fall of Max Payne,game,18,windows,86,2,Single-player,1,Action,3275
12170,True,Grand Theft Auto,game,0,windows,NA,2,Single-player,1,Action,186
12180,True,Grand Theft Auto 2,game,0,windows,NA,2,Single-player,1,Action,140
12190,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12200,True,Bully: Scholarship Edition,game,0,windows,72,2:18,Single-player:Partial Controller Support,1:25,Action:Adventure,11520
12210,True,Grand Theft Auto IV: The Complete Edition,game,0,windows,90,2:1:18,Single-player:Multi-player:Partial Controller Support,1:25,Action:Adventure,58057
12219,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12230,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12240,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12250,True,Grand Theft Auto: San Andreas,game,0,windows,93,18:41:42,Partial Controller Support:Remote Play on Phone:Remote Play on Tablet,NA,NA,NA
12260,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12300,True,Baseball Mogul 2008,advertising,0,windows,NA,2,Single-player,18,Sports,NA
12310,True,Culpa Innata,game,0,windows,66,2,Single-player,3:4:25,RPG:Casual:Adventure,NA
12320,True,Sacred Gold,game,0,windows,74,2,Single-player,1:3,Action:RPG,2293
12330,True,Darkstar One,game,0,windows,71,2,Single-player,1,Action,367
12340,True,Jack Keane,game,0,windows,69,2:29,Single-player:Steam Trading Cards,25,Adventure,NA
12360,True,FlatOut: Ultimate Carnage,game,0,windows,79,2:1,Single-player:Multi-player,9,Racing,2671
12364,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12370,True,Jagged Alliance 2 Gold,game,0,windows,NA,2,Single-player,2,Strategy,NA
12380,True,Jagged Alliance 2 Gold,game,0,windows,NA,2,Single-player,2,Strategy,NA
12390,True,Exodus from the Earth ,game,0,windows,NA,2:1:18,Single-player:Multi-player:Partial Controller Support,1,Action,104
12392,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12400,True,"Bill ""Spaceman"" Lee Baseball Mogul 2009",advertising,0,windows,65,2,Single-player,18,Sports,NA
12420,True,Perimeter 2: New Earth,game,0,windows,43,2:1,Single-player:Multi-player,2,Strategy,NA
12430,True,SlamIt Pinball Big Score,game,0,windows,NA,2,Single-player,4,Casual,NA
12440,True,Ankh 2: Heart of Osiris ,game,0,windows,NA,2,Single-player,25,Adventure,NA
12450,True,Ankh 3: Battle of the Gods,game,0,windows,NA,2,Single-player,25,Adventure,NA
12460,True,BC Kings,game,0,windows,NA,2:1,Single-player:Multi-player,2,Strategy,159
12470,True,Port Royale 2,game,0,windows,75,2,Single-player,2,Strategy,354
12480,True,9th Company: Roots Of Terror,game,0,windows,NA,2,Single-player,2,Strategy,136
12500,True,PuzzleQuest: Challenge of the Warlords,game,0,windows,84,2:1:23,Single-player:Multi-player:Steam Cloud,4,Casual,688
12510,True,Prison Tycoon 3™: Lockdown,game,0,windows,NA,2,Single-player,2,Strategy,109
12520,True,18 Wheels of Steel: American Long Haul,game,0,windows,NA,2,Single-player,9,Racing,316
12530,True,Hunting Unlimited™ 2008,game,0,windows,NA,2,Single-player,1:25:2,Action:Adventure:Strategy,NA
12540,True,Mahjongg Investigations: Under Suspicion,game,0,windows,NA,2,Single-player,4,Casual,NA
12550,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12560,True,Ride! Carnival Tycoon,game,0,windows,NA,2,Single-player,28,Simulation,NA
12570,True,Hot Dish,game,0,windows,NA,2,Single-player,NA,NA,NA
12580,True,Dr. Daisy Pet Vet,game,0,windows,NA,2,Single-player,NA,NA,NA
12590,True,Sprint Cars Road to Knoxville,game,0,windows,NA,2:1,Single-player:Multi-player,9,Racing,NA
12600,True,Midnight Outlaw: 6 Hours to SunUp,game,0,windows,NA,2,Single-player,9,Racing,NA
12630,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12640,True,Drakensang,game,0,windows,75,2,Single-player,3,RPG,316
12650,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12660,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12670,True,Mission Runway,game,0,windows,NA,2,Single-player,28,Simulation,NA
12690,True,Hunting Unlimited 2010,game,0,windows,NA,2,Single-player,28:18,Simulation:Sports,159
12710,True,Overlord™: Raising Hell,game,0,windows:mac:linux,NA,2:18,Single-player:Partial Controller Support,3,RPG,1021
12720,True,Turning Point™: Fall of Liberty,advertising,0,windows,NA,2:1,Single-player:Multi-player,1,Action,NA
12750,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12770,True,Rise of the Argonauts,game,0,windows,59,2:28:43,Single-player:Full controller support:Remote Play on TV,3,RPG,270
12790,True,Damnation,game,0,windows,41,2:1:9,Single-player:Multi-player:Co-op,1:25,Action:Adventure,181
12799,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12800,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12810,True,Overlord II,game,0,windows:mac:linux,79,2,Single-player,3,RPG,2546
12819,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12820,True,Overlord II Demo,demo,0,windows,NA,2:10,Single-player:Game demo,3,RPG,NA
12830,True,Operation Flashpoint: Dragon Rising,game,0,windows,76,2:18,Single-player:Partial Controller Support,1,Action,1189
12840,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12849,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12850,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12860,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12880,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12890,True,Operation Flashpoint: Dragon Rising Demo,demo,0,windows,76,10,Game demo,1,Action,NA
12900,True,AudioSurf,game,0,windows,85,2:9:22:28,Single-player:Co-op:Steam Achievements:Full controller support,23,Indie,7943
12910,True,AudioSurf Demo,demo,0,windows,85,2:10,Single-player:Game demo,23,Indie,NA
13000,True,Ninja Reflex: Steamworks Edition,game,0,windows,57,2:1:22,Single-player:Multi-player:Steam Achievements,4:23,Casual:Indie,NA
13010,True,Ninja Reflex Demo,demo,0,windows,57,2:10,Single-player:Game demo,23:4,Indie:Casual,NA
13120,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13140,True,America's Army 3,game,0,windows,70,2:1:22:23,Single-player:Multi-player:Steam Achievements:Steam Cloud,1,Action,NA
13180,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13200,True,Unreal 2: The Awakening,game,0,windows,75,2,Single-player,1,Action,341
13210,True,Unreal Tournament 3 Black,game,0,windows,83,2:1:9:22,Single-player:Multi-player:Co-op:Steam Achievements,1,Action,2019
13230,True,Unreal Tournament 2004: Editor's Choice Edition,game,0,windows,93,2:1:29,Single-player:Multi-player:Steam Trading Cards,1,Action,2477
13240,True,Unreal Tournament: Game of the Year Edition,game,0,windows,92,2:1,Single-player:Multi-player,1,Action,2441
13250,True,Unreal Gold,game,0,windows,NA,2:1,Single-player:Multi-player,1,Action,954
13260,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13500,True,Prince of Persia: Warrior Within™,game,0,windows,83,2,Single-player,1:25,Action:Adventure,1165
13510,True,Tom Clancy's Ghost Recon Advanced Warfighter® 2,advertising,0,windows,76,2:1,Single-player:Multi-player,1,Action,124
13520,True,Far Cry®,game,0,windows,89,2,Single-player,1,Action,4458
13530,True,Prince of Persia: The Two Thrones™,game,0,windows,85,2:18,Single-player:Partial Controller Support,1:25,Action:Adventure,711
13540,True,Tom Clancy's Rainbow Six® Vegas,game,0,windows,85,2:1,Single-player:Multi-player,1,Action,574
13560,True,Tom Clancy's Splinter Cell®,game,0,windows,91,2,Single-player,1,Action,1416
13570,True,Tom Clancy's Splinter Cell Chaos Theory®,game,0,windows,92,2,Single-player,1,Action,2350
13580,True,Tom Clancy's Splinter Cell Double Agent®,game,0,windows,80,2,Single-player,1,Action,944
13600,True,Prince of Persia®: The Sands of Time,game,0,windows,89,2,Single-player,1:25,Action:Adventure,1374
13620,True,Tom Clancy's Ghost Recon® Desert Siege™,game,0,windows,82,2:1,Single-player:Multi-player,1,Action,NA
13630,True,Tom Clancy's Ghost Recon® Island Thunder™,game,0,windows,82,NA,NA,1,Action,NA
13640,True,Tom Clancy's Ghost Recon Advanced Warfighter®,advertising,0,windows,80,2:1,Single-player:Multi-player,1,Action,NA
13650,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13660,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13700,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15000,True,Tom Clancy's Rainbow Six Lockdown™,game,0,windows,59,2:1,Single-player:Multi-player,1,Action,200
15060,True,Rayman® 2 The Great Escape™,advertising,0,windows,NA,2,Single-player,1,Action,NA
15080,True,Rayman Raving Rabbids™,game,0,windows,58,2,Single-player,1:25,Action:Adventure,492
15100,True,Assassin's Creed™: Director's Cut Edition,game,0,windows,79,2:18,Single-player:Partial Controller Support,1:25,Action:Adventure,8688
15120,True,Tom Clancy's Rainbow Six® Vegas 2,game,0,windows,78,2:1:9,Single-player:Multi-player:Co-op,1,Action,3215
15130,True,Beyond Good and Evil™,game,0,windows,83,2,Single-player,1:25,Action:Adventure,2219
15140,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15150,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15160,True,Petz® Horsez® 2,game,0,windows,NA,2,Single-player,28,Simulation,NA
15170,True,Heroes of Might & Magic V,game,0,windows,77,2,Single-player,2,Strategy,1991
15190,True,Brothers in Arms: Road to Hill 30™,game,0,windows,87,2,Single-player,1,Action,969
15200,True,Silent Hunter®: Wolves of the Pacific,game,0,windows,79,2:1,Single-player:Multi-player,28,Simulation,554
15210,True,Silent Hunter® III,game,0,windows,90,2:1:9,Single-player:Multi-player:Co-op,28,Simulation,1282
15220,True,Blazing Angels® Squadrons of WWII,advertising,0,windows,65,2:1,Single-player:Multi-player,1:28,Action:Simulation,NA
15240,True,Silent Hunter®: Wolves of the Pacific U-Boat Missions,game,0,windows,NA,2:1,Single-player:Multi-player,28,Simulation,160
15260,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15270,True,Cold Fear™,game,0,windows,66,2,Single-player,1,Action,437
15280,True,IL-2 Sturmovik: 1946,game,0,windows,86,2:1:23:17,Single-player:Multi-player:Steam Cloud:Includes level editor,28,Simulation,1598
15290,True,Lost™: Via Domus ,advertising,0,windows,52,2,Single-player,25,Adventure,NA
15300,True,Tom Clancy's Ghost Recon®,game,0,windows,80,2:9,Single-player:Co-op,1,Action,733
15310,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15320,True,IL-2 Sturmovik: 1946,game,0,windows,86,2:1:23:17,Single-player:Multi-player:Steam Cloud:Includes level editor,28,Simulation,1598
15330,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15350,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15360,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15370,True,Heroes of Might & Magic V: Tribes of the East,game,0,windows,70,2,Single-player,2,Strategy,1387
15380,True,Heroes of Might & Magic V: Hammers of Fate,game,0,windows,66,2,Single-player,2,Strategy,149
15390,True,Brothers in Arms: Hell's Highway™,game,0,windows,79,2,Single-player,1,Action,1159
15396,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15400,True,Harvest: Massive Encounter,game,0,windows:mac:linux,NA,2:22,Single-player:Steam Achievements,2:23,Strategy:Indie,NA
15500,True,The Wonderful End of the World,game,0,windows,69,2:22:18,Single-player:Steam Achievements:Partial Controller Support,4:23,Casual:Indie,456
15510,True,The Wonderful End of the World Demo,demo,0,windows,69,2:10,Single-player:Game demo,4:23,Casual:Indie,NA
15520,True,AaAaAA!!! - A Reckless Disregard for Gravity,game,0,windows,81,2:22:25,Single-player:Steam Achievements:Steam Leaderboards,1:23:18,Action:Indie:Sports,588
15522,True,Aaaaa! - Brutal Concussion,dlc,0,windows,NA,2:21,Single-player:Downloadable Content,1:23,Action:Indie,NA
15529,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15530,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15540,True,1... 2... 3... KICK IT! (Drop That Beat Like an Ugly Baby),game,0,windows,NA,2:22:29,Single-player:Steam Achievements:Steam Trading Cards,1:23:70,Action:Indie:Early Access,449
15550,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15560,True,AaaaaAAaaaAAAaaAAAAaAAAAA!!! for the Awesome,game,0,windows:linux,NA,2:22:28:25,Single-player:Steam Achievements:Full controller support:Steam Leaderboards,1:23:18,Action:Indie:Sports,499
15620,True,"Warhammer 40,000: Dawn of War II",game,0,windows:mac:linux,85,2:1:9:29:23,Single-player:Multi-player:Co-op:Steam Trading Cards:Steam Cloud,2,Strategy,4236
15640,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15660,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15669,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15680,True,"Warhammer® 40,000™: Dawn of War® II Single-player Demo",demo,0,windows,85,2:10,Single-player:Game demo,2,Strategy,NA
15700,True,Oddworld: Abe's Oddysee®,game,0,windows,NA,2:29,Single-player:Steam Trading Cards,25,Adventure,1599
15710,True,Oddworld: Abe's Exoddus®,game,0,windows,NA,2,Single-player,25,Adventure,958
15720,True,Oddworld: Abe's Exoddus® Demo,demo,0,windows,NA,10,Game demo,25,Adventure,NA
15730,True,Oddworld: Abe's Oddysee® Demo,demo,0,windows,NA,10,Game demo,25,Adventure,NA
15740,True,Oddworld: Munch's Oddysee,game,0,windows,NA,2:22:29:18,Single-player:Steam Achievements:Steam Trading Cards:Partial Controller Support,1:25:2,Action:Adventure:Strategy,666
15750,True,Oddworld: Stranger's Wrath HD,game,0,windows,NA,2:22,Single-player:Steam Achievements,1:25:2,Action:Adventure:Strategy,982
15800,True,Planet Busters,game,0,windows,NA,2:22:18,Single-player:Steam Achievements:Partial Controller Support,23:4,Indie:Casual,NA
15810,True,Planet Busters Demo,demo,0,windows,NA,10,Game demo,4,Casual,NA
15900,True,7 Wonders II,game,0,windows,NA,2,Single-player,4,Casual,NA
15902,True,7 Wonders II Demo,demo,0,windows,NA,2:10,Single-player:Game demo,4,Casual,NA
15910,True,Luxor Amun Rising,game,0,windows,NA,2,Single-player,4,Casual,NA
15912,True,Luxor Amun Rising Demo,demo,0,windows,NA,2:10,Single-player:Game demo,4,Casual,NA
15920,True,Luxor 2,game,0,windows,NA,2,Single-player,4,Casual,NA
15922,True,Luxor 2 Demo,demo,0,windows,NA,2:10,Single-player:Game demo,4,Casual,NA
15930,True,Luxor 3,game,0,windows,NA,2,Single-player,4,Casual,NA
15932,True,Luxor 3 Demo,demo,0,windows,NA,2:10,Single-player:Game demo,4,Casual,NA
15940,True,The Office,advertising,0,windows,NA,2,Single-player,4,Casual,NA
15942,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15952,True,Reaxxion Demo,demo,0,windows,NA,2:10,Single-player:Game demo,4,Casual,NA
15960,True,Little Farm,game,0,windows,NA,2,Single-player,4,Casual,NA
15962,True,Little Farm Demo,demo,0,windows,NA,2:10,Single-player:Game demo,4,Casual,NA
15970,True,Luxor,game,0,windows:mac,NA,2,Single-player,4,Casual,NA
15972,True,Luxor Demo,demo,0,windows,NA,2:10,Single-player:Game demo,4,Casual,NA
15980,True,Money Tree,advertising,0,windows,NA,2,Single-player,4,Casual,NA
15982,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15990,True,Elf Bowling: Hawaiian Vacation,advertising,0,windows,NA,2:1,Single-player:Multi-player,4,Casual,NA
15992,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16000,True,Discovery! A Seek and Find Adventure,game,0,windows,NA,2,Single-player,4,Casual,NA
16002,True,Discovery! A Seek and Find Adventure Demo,demo,0,windows,NA,10,Game demo,4,Casual,NA
16020,True,Samantha Swift and the Hidden Roses of Athena,game,0,windows,NA,2,Single-player,4,Casual,NA
16022,True,Samantha Swift and the Hidden Roses of Athena Demo,demo,0,windows,NA,2:10,Single-player:Game demo,4,Casual,NA
16030,True,7 Wonders: Treasures of Seven,game,0,windows,NA,2,Single-player,4,Casual,NA
16032,True,7 Wonders: Treasures of Seven Demo,demo,0,windows,NA,2:10,Single-player:Game demo,4,Casual,NA
16040,True,Luxor: Quest for the Afterlife ,game,0,windows,NA,2,Single-player,4,Casual,NA
16042,True,Luxor: Quest for the Afterlife Demo,demo,0,windows,NA,2:10,Single-player:Game demo,4,Casual,NA
16060,True,Samantha Swift and the Golden Touch,game,0,windows,NA,2,Single-player,4,Casual,NA
16062,True,Samantha Swift and the Golden Touch Demo,demo,0,windows,NA,2:10,Single-player:Game demo,4,Casual,NA
16090,True,Gemsweeper,advertising,0,windows,NA,2,Single-player,4,Casual,NA
16098,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16100,True,Virtual Villagers: A New Home,game,0,windows,NA,2,Single-player,4:28,Casual:Simulation,NA
16110,True,Virtual Villagers: The Lost Children,game,0,windows,NA,2,Single-player,4:28,Casual:Simulation,NA
16120,True,Plant Tycoon,game,0,windows,NA,2,Single-player,4:28,Casual:Simulation,NA
16130,True,Fish Tycoon,game,0,windows,NA,2,Single-player,4:28,Casual:Simulation,NA
16140,True,Virtual Villagers: A New Home Demo,demo,0,windows,NA,2:10,Single-player:Game demo,4:28,Casual:Simulation,NA
16150,True,Virtual Villagers: The Lost Children Demo,demo,0,windows,NA,2:10,Single-player:Game demo,4:28,Casual:Simulation,NA
16160,True,Plant Tycoon Demo,demo,0,windows,NA,2:10,Single-player:Game demo,4:28,Casual:Simulation,NA
16170,True,Fish Tycoon Demo,demo,0,windows,NA,2:10,Single-player:Game demo,4:28,Casual:Simulation,NA
16180,True,Virtual Villagers - The Secret City,game,0,windows,NA,2,Single-player,4:28,Casual:Simulation,NA
16190,True,Virtual Villagers - The Secret City Demo,demo,0,windows,NA,2:10,Single-player:Game demo,4:28,Casual:Simulation,NA
16200,True,Virtual Families,game,0,windows,NA,2,Single-player,4:28,Casual:Simulation,NA
16210,True,Virtual Families Demo,demo,0,windows,NA,2:10,Single-player:Game demo,4:28,Casual:Simulation,NA
16300,True,Everyday Shooter,game,0,windows,77,2:18,Single-player:Partial Controller Support,23:4,Indie:Casual,NA
16420,True,F.E.A.R.2: Project Origin Demo,demo,0,windows,79,2:10,Single-player:Game demo,1,Action,NA
16450,True,F.E.A.R. 2: Project Origin,game,0,windows,79,2:1,Single-player:Multi-player,1,Action,2327
16465,True,F.E.A.R. 2: Reborn (DLC),dlc,18,windows,NA,2:1:21,Single-player:Multi-player:Downloadable Content,1,Action,105
16470,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16475,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16479,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16480,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16500,True,Chaos Theory,game,0,windows,NA,2:22,Single-player:Steam Achievements,4:23,Casual:Indie,NA
16510,True,Chaos Theory Demo,demo,0,windows,NA,2:10,Single-player:Game demo,4:23,Casual:Indie,NA
16600,True,Trials 2: Second Edition,game,0,windows,NA,2:1:22,Single-player:Multi-player:Steam Achievements,23:9:18,Indie:Racing:Sports,209
16610,True,Trials 2: Second Edition Demo,demo,0,windows,NA,2:10,Single-player:Game demo,9:18:23,Racing:Sports:Indie,NA
16620,True,Monster Trucks Nitro ,game,0,windows:mac,NA,2,Single-player,23:9:18,Indie:Racing:Sports,NA
16630,True,Monster Trucks Nitro Demo,demo,0,windows,NA,2:10,Single-player:Game demo,9:23:18,Racing:Indie:Sports,NA
16700,True,Stronghold Crusader Extreme,advertising,0,windows,NA,2:1,Single-player:Multi-player,2,Strategy,264
16710,True,Insecticide Part 1,game,0,windows,65,2,Single-player,1:25,Action:Adventure,338
16720,True,Velvet Assassin,game,0,windows:mac,61,2:18,Single-player:Partial Controller Support,1,Action,1783
16730,True,Legendary,game,0,windows,50,2,Single-player,1,Action,1772
16810,True,Sid Meier's Civilization IV: Colonization,game,0,windows:mac,83,2:1,Single-player:Multi-player,2,Strategy,565
16830,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16860,True,Civilization V - Cradle of Civilization Map Pack: Mediterranean,dlc,0,windows:mac:linux,NA,2:21:22:23,Single-player:Downloadable Content:Steam Achievements:Steam Cloud,2,Strategy,NA
16861,True,Civilization V - Cradle of Civilization Map Pack: Asia,dlc,0,windows:mac:linux,NA,2:21:22:23,Single-player:Downloadable Content:Steam Achievements:Steam Cloud,2,Strategy,NA
16862,True,Civilization V - Cradle of Civilization Map Pack: Americas,dlc,0,windows:mac:linux,NA,2:21:22:23,Single-player:Downloadable Content:Steam Achievements:Steam Cloud,2,Strategy,NA
16863,True,Civilization V - Cradle of Civilization Map Pack: Mesopotamia,dlc,0,windows:mac:linux,NA,2:21:22:23,Single-player:Downloadable Content:Steam Achievements:Steam Cloud,2,Strategy,NA
16864,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
