game_title,hours
X-COM UFO Defense,128.0
X-Plane 10 Global - 64 Bit,1072.1
X-Plane 10 Global - 64 Bit - Africa Scenery,0.0
X-Plane 10 Global - 64 Bit - Asia Scenery,0.0
X-Plane 10 Global - 64 Bit - Australia Scenery,0.0
X-Plane 10 Global - 64 Bit - North America Scenery,0.0
X-Plane 10 Global - 64 Bit - South America Scenery,0.0
X-Tension,1.4000000000000001
X-note,4.4
X2 The Threat,169.0
X3 Albion Prelude,403.5
X3 Reunion,172.20000000000002
X3 Terran Conflict,154.3
XCOM Enemy Unknown,7696.1
XCOM Enemy Within,0.0
XIII Century,0.0
Xam,0.8999999999999999
Xenonauts,175.4
Xenophage,0.0
Xeodrifter,2.9
Xotic,0.0
Xpand Rally,0.0
Xpand Rally Xtreme,4.1
YOU DON'T KNOW JACK,2.3
YOU DON'T KNOW JACK HEADRUSH,0.0
YOU DON'T KNOW JACK MOVIES,0.0
YOU DON'T KNOW JACK SPORTS,0.0
YOU DON'T KNOW JACK TELEVISION,0.0
YOU DON'T KNOW JACK Vol. 1 XL,1.3
YOU DON'T KNOW JACK Vol. 2,0.2
YOU DON'T KNOW JACK Vol. 3,0.0
YOU DON'T KNOW JACK Vol. 4 The Ride,0.0
Year Walk,5.4
Yesterday,5.6
Yet Another Zombie Defense,40.199999999999996
Yosumin!,0.4
You Have to Win the Game,16.8
You Must Build A Boat,32.0
You Need A Budget 4 (YNAB),154.70000000000002
Your Doodles Are Bugged!,0.1
Ys I,8.3
Ys II,0.0
Ys Origin,54.9
Ys The Oath in Felghana,22.4
Ys VI The Ark of Napishtim,5.1
Yury,3.4
Z,3.0
Z3TA+ 2,0.0
ZMR Free Quick-Start Pack,0.0
ZOMBI,1.9
Zack Zero,21.1
Zafehouse Diaries,3.6
Zen Bound 2,2.6
Zen of Sudoku,0.0
Zeno Clash,26.799999999999997
Zeno Clash 2,9.6
Zero Gear,3.4
Zigfrak,0.0
Ziggurat,7.4
Ziro,0.0
Zombie Army Trilogy,22.0
Zombie Bowl-O-Rama,0.0
Zombie Driver,13.1
Zombie Driver HD,3.9000000000000004
Zombie Driver HD Apocalypse Pack,0.0
Zombie Driver Summer of Slaughter DLC,0.0
Zombie Grinder,7.8
Zombie Panic Source,2440.7000000000003
Zombie Pirates,0.0
Zombie Shooter,0.0
Zombie Shooter 2,10.700000000000001
Zombie Tycoon 2 Brainhov's Revenge,2.8
Zombie Zoeds,4.5
ZombieRun,0.0
Zombies Monsters Robots,165.70000000000002
Zoo Park,0.0
Zooloretto,0.0
Zoombinis,3.6
Zotrix,0.5
Zuma Deluxe,0.5
Zuma's Revenge,136.5
Zuma's Revenge! - Adventure,1.9
aerofly RC 7,0.2
bit Dungeon II,10.5
ePic Character Generator,0.0
eXceed - Gun Bullet Children,0.0
eXceed 2nd - Vampire REX,0.0
eXceed 3rd - Jade Penetrate Black Package,0.0
eden*,5.699999999999999
fault milestone one,5.4
fault milestone two sideabove,1.6
hocus,0.1
how do you Do It?,0.8
iBomber Attack,0.4
iBomber Defense,11.100000000000001
iBomber Defense Pacific,17.9
iO,1.0
iRacing,0.0
ibb & obb,10.0
in Space,0.0
inMomentum,0.5
liteCam Game 100 FPS Game Capture,68.0
oO,0.2
planetarian ~the reverie of a little planet~,0.1
rFactor,2.2
rFactor 2,1.8
realMyst,1.5
realMyst Masterpiece Edition,20.5
resident evil 4 / biohazard 4,96.1
rymdkapsel,1.1
sZone-Online,56.699999999999996
samurai_jazz,0.0
the static speaks my name,2.0
theHunter,309.2
theHunter Primal,85.89999999999999
